english,translate
"""Starting by escorting Glenna to the stronghold, fully clear Stronghold of the Faithful within the time limit and without anyone in your squad being downed.""","«Начав с сопровождения Гленны до крепости, полностью зачистите Крепость Верных за отведенное время и так, чтобы никто из вашего отряда не был сбит»."
"""Starting by following Glenna, fully clear Bastion of the Penitent within the time limit and without anyone in your squad being downed.""","«Начав с Гленны, полностью зачистите Бастион Кающихся за отведенное время и так, чтобы никто из вашего отряда не был сбит»."
"""Starting by getting Glenna and the key to Ahdashim's front gate, fully clear the Key of Ahdashim within the time limit and without anyone in your squad being downed.""","«Начав с получения Гленны и ключа от главных ворот Ахдашима, полностью очистите Ключ Ахдашима за отведенное время и так, чтобы никто из вашего отряда не был сбит»."
"""State your business, please.""","«Изложите свое дело, пожалуйста»."
"""Station soldiers at the gunnery placements, and hold your ground here in the courtyard.""","«Солдаты расположите на артиллерийских позициях, а держитесь здесь, во дворе»."
"""Statistically speaking, this is rather rare.""","«С точки зрения статистики, это довольно редко»."
"""Stay Asleep, Sheep""","«Спи, овца»"
"""Stay back, outsider. You may not enter the village without an escort or permission.""","«Держись подальше, чужак. Ты не можешь войти в деревню без сопровождения или разрешения»."
"""Stay by me, rookie. We'll get you through this.""","«Оставайся со мной, новичок. Мы поможем тебе пройти через это»."
"""Stay calm, stay alert.""","«Сохраняйте спокойствие, будьте бдительны»."
"""Stay close to me, and keep quiet.""",«Держись рядом со мной и молчи».
"""Stay close, Demmi. We will protect you.""","«Держись рядом, Демми. Мы защитим тебя»."
"""Stay close, and let's keep moving.""","«Держись рядом, и давай продолжим двигаться»."
"""Stay close, girls!""","«Держитесь рядом, девочки!»"
"""Stay close. There are blighted saplings ahead. They produce Mordrem, so we must shut them down.""","«Держись рядом. Впереди зараженные саженцы. Они производят Мордрем, поэтому мы должны их уничтожить»."
"""Stay close. There's all sorts of wrong happening over there, and you may be needed.""","«Держись рядом. Там происходит всякая нехорошая ситуация, и ты можешь понадобиться»."
"""Stay down, two-legs.""","«Оставайся внизу, двуногий»."
"""Stay in your shadows, Ash! Hide in your machines, Iron! Blood Legion will wipe out all of our enemies!""","«Оставайся в своей тени, Эш! Спрячься в своих машинах, Железный! Кровавый Легион уничтожит всех наших врагов!»"
"""Stay on """"%str1%""""""","""Оставаться на """"%str1%"""""""
"""Stay sharp, Cantha.""","«Будь начеку, Канта»."
"""Stay sharp, people. Mordremoth hit the Pact hard. It's up to us to pick up the pieces.""","«Будьте начеку, люди. Мордремот сильно ударил по Пакту. Нам предстоит собрать осколки»."
"""Stay with me, and I will fell anything in our path.""","«Останься со мной, и я разрушу все на нашем пути»."
"""Stay, and your fate is sealed!""","«Оставайся, и твоя судьба решена!»"
"""Steady, sapling. You just woke. You were calling out in your Dream. Caithe was just here, but she had to go speak to the Pale Tree.""","«Спокойно, саженец. Ты только что проснулся. Ты звал во сне. Кейт только что была здесь, но ей нужно было поговорить с Бледным Древом»."
"""Steag's blood-sword is a holy relic of the dragon, Jormag. The dragon blesses Steag for his faithful service. He will lead us to victory!""",«Кровавый меч Стига — священная реликвия дракона Йормага. Дракон благословляет Стига за его верную службу. Он приведет нас к победе!»
"""Steal health from enemies when you or your pet disable them.<br><c=@reminder>Disables include stun, daze, knockback, pull, knockdown, sink, float, launch, taunt, and fear.</c>""","«Кради здоровье врагов, когда вы или ваш питомец выводите их из строя.<br><c=@reminder>Отключение включает оглушение, ошеломление, отбрасывание, притягивание, нокдаун, погружение, плавание, запуск, насмешку и страх.</c>»"
"""Steal is replaced with Deadeye's Mark, which unlocks new Stolen skills and malice generation. Stealth attacks consume malice for bonus effects. Gain access to rifles and cantrips.""","«Кража заменяется Меткой Меткого Глаза, которая открывает новые навыки Украденного и генерацию злобы. Скрытые атаки поглощают злобу для получения бонусных эффектов. Получите доступ к винтовкам и колдовствам»."
"""Steal is replaced with Skritt Swipe, allowing you to pilfer from enemies. Successfully pilfering grants one offensive and one defensive artifact. Only one artifact may be used each time you pilfer, and pilfering overrides any artifacts you already have.""","«Кража заменяется на Скритт-Размах, позволяющий воровать у врагов. Успешная кража даёт один наступательный и один защитный артефакт. Каждый раз, когда вы крадете, можно использовать только один артефакт, и воровство переопределяет любые артефакты, которые у вас уже есть»."
"""Steal jotun weapons, protect travelers, keep hostile creatures off the road, and light torches to mark jotun territory.""","«Кради йотунское оружие, защищай путешественников, не допускай враждебных существ с дороги и зажигай факелы, чтобы отметить территорию йотунов»."
"""Steal pirate clothing and bring it to Agent Carter, gather intel from hidden agents, and activate bug boxes.""","«Украдите пиратскую одежду и принесите её агенту Картеру, соберите информацию от скрытых агентов и активируйте ящики с жуками»."
"""Steal sections of the Wiley plans, and dig in loose sand to find scraps of discarded plans.""","«Украдите части планов Уайли и покопайтесь в рыхлом песке, чтобы найти обрывки выброшенных планов»."
"""Stealing inflicts poison. While in the downed state, your attacks apply poison.""",«Кража наносит яд. В поверженном состоянии ваши атаки накладывают яд».
"""Steelbane was furious when I didn't bring him his supplies, so he sent me to the Bane to fight for my life. I defeated all comers, but then Steelbane himself challenged me—and I defeated him, as well. Now I'm legionnaire of this warband! Cerosi and Rage didn't like it, and returned to being gladium. Good riddance.""","«Стилбейн был в ярости, когда я не принес ему его припасы, поэтому он отправил меня к Бэйну сражаться за свою жизнь. Я победил всех желающих, но затем сам Стилбейн бросил мне вызов — и я победил его тоже. Теперь я легионер этой банды! Серози и Рэйджу это не понравилось, и они снова стали гладиумом. Скатертью дорога»."
"""Steelstriker, meet outside the northern base at sunrise. Come alone. We need to discuss your recent rendezvous with that Flame Legion lieutenant. And don't worry, if you can't make it yourself, I sent some friends to check up on you. They'll be more than happy to give you a lift.""","«Стальной Страйкер, встретимся возле северной базы на рассвете. Приходи один. Нам нужно обсудить твое недавнее рандеву с этим лейтенантом Легиона Пламени. И не волнуйся, если ты не сможешь прийти сам, я послал нескольких друзей проверить тебя. Они будут более чем рады подвезти тебя»."
"""Steeped in sulfurs, minerals—healing properties abound!""",«Пропитанные серой минералы обладают изобилием целебных свойств!»
"""Step back, citizen. This area is off-limits.""","«Отступите, гражданин. Вход в эту зону запрещен»."
"""Step out of line, suffer the consequences.""","«Выйдите за рамки, пострадайте от последствий»."
"""Step right up and enjoy the sights, sounds, and sensational aromas of the Menagerie!""","«Поднимитесь и насладитесь видами, звуками и сенсационными ароматами Зверинца!»"
"""Step right up! Do yourself a favor, and try a bottle of Dr. Bleent's Ooze Booze. There's nothing this wonder beverage can't do!""","«Поднимитесь! Сделайте себе одолжение и попробуйте бутылку выпивки Dr. Bleent's Ooze Booze. Нет ничего, на что не способен этот чудо-напиток!»"
"""Step right up, carnival goers! Test your strength against mine and win a prize!""","«Вперёд, посетители карнавала! Проверьте свои силы против моих и выиграйте приз!»"
"""Step through the Mists toward the branded foe, dealing damage in an area to nearby foes.""","«Шагните сквозь Туман к заклеймённому противнику, нанеся урон по области противникам поблизости»."
"""Step up and enjoy, friend. It's always good to have company.""","«Подойди и наслаждайся, друг. Всегда приятно иметь компанию»."
"""Step up, workers! You need to learn how to handle this elemental.""","«Вперёд, рабочие! Вам нужно научиться обращаться с этим элементалем»."
"""Steward Gixx would be impressed, and he's not easily impressed. This camp is shaping up nicely.""","«Стюард Гикс был бы впечатлен, а произвести впечатление на него нелегко. Этот лагерь складывается хорошо»."
"""Stick to your allies, move as a unit, and you'll get through this.""","«Держитесь своих союзников, двигайтесь как единое целое, и вы справитесь с этим»."
"""Stick with us until we reach Kessex Haven. There've been reports of bandits and centaurs along our route. But with a little help, we stand a better chance of making it through.""","«Держись с нами, пока мы не доберемся до гавани Кессекс. Поступали сообщения о бандитах и ??кентаврах на нашем маршруте. Но с небольшой помощью у нас будет больше шансов пройти через это»."
"""Sticks you to the ground, slows, and heals.""","«Прилипает к земле, замедляет и лечит»."
"""Still alive, huh? Well, if you want to stay that way, hurry and clear these beasties off the beach!""","«Все ещё жив, да? Что ж, если ты хочешь остаться таким, поторопись и убери этих тварей с пляжа!»"
"""Still around, Commander? Glad for it.""","«Все ещё здесь, коммандер? Рад этому»."
"""Still breaking the unbreakable, Preceptor?""","— Все ещё ломаешь нерушимое, Наставник?"
"""Still bubbling, but I wonder for how long.""","«Все ещё пузырится, но интересно, как долго»."
"""Still causing trouble, I see.""","— Я вижу, что все ещё создаю проблемы."
"""Still figuring that out, but they're not like the ones we're used to. Local wildlife emerge from them; couple of scouts said that an Inquest ambush fell from another. The Heart of the Obscure can still seal them, nonetheless.""","«Все ещё разбираюсь в этом, но они не такие, как те, к которым мы привыкли. Из них выходят местные дикие животные; пара разведчиков сказала, что засада Инквеста упала из-за другой. Тем не менее Сердце Неизвестного все ещё может их запечатать»."
"""Still not interested, but thanks.""","«Все ещё не интересно, но спасибо»."
"""Still reeling from Eir's death, my team went deeper into the jungle to confront Mordremoth and its hordes.""","«Все ещё не оправившись от смерти Эйр, моя команда отправилась глубже в джунгли, чтобы противостоять Мордремоту и его полчищам»."
"""Still waiting on that tea, Zojja.""","«Все ещё жду чая, Зоджа»."
"""Still, Cold Winds""","«Тем не менее, холодные ветры»"
"""Still, I find myself wishing the commander would stick around longer.""","«Тем не менее, мне бы хотелось, чтобы командир оставался здесь подольше»."
"""Still, thank you for your help. We're safe for the moment.""","«Тем не менее, спасибо за помощь. На данный момент мы в безопасности»."
"""Stingy jerk. If he'd just pay the ransom, they'd have their ungrateful brat back in no time.""","«Скупой придурок. Если бы он просто заплатил выкуп, они бы в мгновение ока вернули своего неблагодарного отродья»."
"""Stinking, greasy, crab-eating, tax-dodging pirates! Wait until I get my claws on them.""","«Вонючие, жирные, крабоеды и уклоняющиеся от налогов пираты! Подождите, пока я не достану их когтями»."
"""Stockpiling staples was the right call. I know this isn't quite a siege, but I certainly can't depend on the caravans like I used to.""","«Запасы скрепок были правильным решением. Я знаю, что это не совсем осада, но я определенно не могу зависеть от караванов, как раньше»."
"""Stoke the fire to create a large buff station for all nearby allies. Select from experience, karma, or magic find when you build the fire.""","«Разожгите огонь, чтобы создать большую усиливающую станцию ??для всех ближайших союзников. Выбирайте из опыта, кармы или магической находки, когда разжигаете огонь»."
"""Stolen? What foul, contemptable foe dared steal Caladbolg?""",«Украден? Какой мерзкий и презренный враг посмел украсть Каладболг?»
"""Stomp hard on the ground, launching nearby foes.""","«Сильно топните по земле, отбрасывая ближайших противников»."
"""Stomp on crab holes, catch young crabs, and bring them to Bram or Anroov. Help defend the ranch from skale.""","«Топайте крабовые норы, ловите молодых крабов и привозите их Брэму или Анруву. Помогите защитить ранчо от чешуи»."
"""Stomp the ground, creating a whirlwind that reflects dragon balls.""","«Топайте землю, создавая вихрь, отражающий шары дракона»."
"""Stomp the ground, stunning nearby foes.""","«Топайте землю, оглушая ближайших противников»."
"""Stone is being quarried in the north for this project, despite hazardous working conditions posed by choya.""","«Камень для этого проекта добывается на севере, несмотря на опасные условия труда, связанные с чойей»."
"""Stop Separatists from sabotaging mill equipment, pick them off with sniper rifles, and disarm their bombs. Also, motivate lazy workers.""","«Не позволяйте сепаратистам саботировать заводское оборудование, уничтожайте их из снайперских винтовок и обезвреживайте их бомбы. Кроме того, мотивируйте ленивых рабочих»."
"""Stop it, stop! I give up.""","«Прекрати, остановись! Я сдаюсь»."
"""Stop me, or I'll just go on and on.""","«Остановите меня, или я буду продолжать и продолжать»."
"""Stop now, you hear me?""","— Остановись, ты меня слышишь?"
"""Stop whining. I need these results, and in case you haven't noticed, we're running out of time.""","«Хватит ныть. Мне нужны эти результаты, и, если ты не заметил, у нас мало времени»."
"""Stop whining. Look, that did something. Why don't you go take a look at that orb? We'll wait here.""","«Хватит ныть. Слушай, это что-то сделало. Почему бы тебе не пойти взглянуть на этот шар? Мы подождем здесь»."
"""Stop, Drop, and Roll""","«Остановись, упади и катись»"
"""Stop, stop! You win!""","«Стоп, стоп! Вы победили!»"
"""Stop, you fool! They must be delivered to the king!""","«Стой, дурак! Их надо доставить королю!»"
"""Store is loading, please wait patiently.""","«Магазин загружается, пожалуйста, подождите терпеливо»."
"""Stored memories of your moments with the Prismatic Elder Dragon, Aurene.""",«Хранятся воспоминания о ваших моментах с призматическим старшим драконом Орин».
"""Stories tell that the firstborn, Riannoc, had a human squire. Cai, of the Order of Whispers, plans to find him—and hopefully discover the truth about Riannoc's death.""","«Истории рассказывают, что у первенца Рианнока был человек-оруженосец. Кай из Ордена Шепота планирует найти его — и, надеюсь, узнать правду о смерти Рианнока»."
"""Stories yet untold despite the tower that marks a spooky site. When humans flee their home of old, where they settle cannot be told.""","«Истории ещё не рассказаны, несмотря на башню, обозначающую жуткое место. Когда люди покидают свои старые дома, невозможно сказать, где они поселятся»."
"""Storm castles and conquer territories in World versus World! Enter the Mists through Eternal Battlegrounds asura gates in major cities, or by clicking the castle icon in the top left corner of your screen. Press [lbracket]B[rbracket] to see your WvW progress.""","«Штурмуйте замки и захватывайте территории в режиме «WvW»! Войдите в Туманы через врата асур на Вечных полях битвы в крупных городах или щёлкнув значок замка в верхнем левом углу экрана. Нажмите [lbracket]B[rbracket], чтобы увидеть свой прогресс на WvW»."
"""Storm the Mordrem Guard prison camp, and release the prisoners.""",«Штурмуйте лагерь военнопленных Мордремской гвардии и освободите заключенных».
"""Storm the Mordrem prison camp, and release all prisoners.""",«Штурмуйте лагерь военнопленных Мордрема и освободите всех заключенных».
"""Stormshadow, we need a clearer read on Quadrant B of the enemy base camp. Too much static over the bug we have in place. Put those Ash Legion roots of yours to good use, and get it taken care of.""","«Штормовая Тень, нам нужно более чёткое представление о квадранте Б вражеского базового лагеря. Слишком много статики из-за ошибки, которую мы имеем. Найди свои корни Пепельного Легиона с пользой и позаботься о ней»."
"""Story Instance: """"Beast of War""""""",«Эпизод истории: «Зверь войны»»»
"""Story Instance: """"Bitter Harvest""""""",«Эпизод истории: «Горькая жатва»»»
"""Story Instance: """"Blazing a Trail""""""",«Эпизод в истории: «Прокладывая путь»»»
"""Story Instance: """"Buried Insight""""""",«Эпизод истории: «Похороненное понимание»»»
"""Story Instance: """"City of Hope""""""",«Эпизод истории: «Город надежды»»»
"""Story Instance: """"Crystalline Memories""""""",«Эпизод истории: «Кристаллические воспоминания»»»
"""Story Instance: """"Enemy of My Enemy""""""",«Эпизод истории: «Враг моего врага»»»
"""Story Instance: """"Facing the Truth""""""",«Пример истории: «Лицом к правде»»»
"""Story Instance: """"Hallowed Ground""""""",«Эпизод истории: «Святая земля»»»
"""Story Instance: """"Hearts and Minds""""""",«Пример истории: «Сердца и умы»»»
"""Story Instance: """"Night of Fires""""""",«Эпизод истории: «Ночь огней»»»
"""Story Instance: """"Old Friends""""""",«Эпизод истории: «Старые друзья»»»
"""Story Instance: """"Prized Possessions""""""",«Эпизод истории: «Ценные вещи»»»
"""Story Instance: """"Roots of Terror""""""",«Эпизод истории: «Корни ужаса»»»
"""Story Instance: """"Small Victory (Epilogue)""""""",«Эпизод истории: «Маленькая победа (Эпилог)»»»
"""Story Instance: """"Sparking the Flame""""""",«Эпизод в истории: «Разжигание пламени»»»
"""Story Instance: """"Strange Observations""""""",«Эпизод в истории: «Странные наблюдения»»»
"""Story Instance: """"The Departing""""""",«Эпизод истории: «Уходящее»»»
"""Story Instance: """"The Jungle Provides""""""",«Эпизод в истории: «Джунгли дают»»»
"""Story Instance: """"The Sacrifice""""""",«Эпизод истории: «Жертвоприношение»»»
"""Story Instance: """"The Way Forward""""""",«Эпизод истории: «Путь вперёд»»»
"""Story Instance: """"To Kill a God""""""",«Эпизод в истории: «Убить Бога»»»
"""Story Instance: """"Torn from the Sky""""""",«Эпизод истории: «Сорванный с неба»»»
"""Story Instance: """"Where's Balthazar?""""""",«Эпизод в истории: «Где Бальтазар?»»»
"""Story Instance: """"Where's Balthazar?""""<br><br>""""Don't you think it would look better like this?""""""","""Эпизод в истории: """"Где Бальтазар?""""<br><br>""""Ты не думаешь, что так было бы лучше?"""""""
"""Story Instance: """"Where's Balthazar?""""<br><br>""""Here I come!""""""","""Эпизод в истории: """"Где Бальтазар?""""<br><br>""""Вот и я!"""""""
"""Story Instance: """"Where's Balthazar?""""<br><br>""""I may not know art, but I know what I dislike.""""""","""Эпизод в истории: """"Где Бальтазар?""""<br><br>""""Я, возможно, не разбираюсь в искусстве, но знаю, что мне не нравится."""""""
"""Story Instance: """"Where's Balthazar?""""<br><br>""""Look what I can do!""""""","""Эпизод в истории: """"Где Бальтазар?""""<br><br>""""Посмотрите, что я могу сделать!"""""""
"""Story Instance: """"Where's Balthazar?""""<br><br>""""No elementals for you!""""""","""Эпизод в истории: """"Где Бальтазар?""""<br><br>""""Никаких элементалей для тебя!"""""""
"""Story Instance: """"Where's Balthazar?""""<br><br>""""Your friends aren't coming.""""""","""Эпизод в истории: """"Где Бальтазар?""""<br><br>""""Твои друзья не придут."""""""
"""Story Instance: """"Where's Balthazar?""""<br><br>Snap, snap!""","""Эпизод в истории: """"Где Бальтазар?""""<br><br>Щелкни, щелкни!"""
"""Story Instance: Confessor's End<br><br>""""And be ready with your favorite color.""""""",«Сюжетный пример: Конец исповедника<br><br>»»И будьте готовы с любимым цветом»»».
"""Story Instance: Confessor's End<br><br>""""Bringing down the house.""""""",«Сюжетный пример: Конец исповедника<br><br>»»Разрушение дома»»».
"""Story Instance: Confessor's End<br><br>""""For those who prefer a straight fight to all this sneakin' around.""""""","""Сюжетный пример: Конец исповедника<br><br>""""Для тех, кто предпочитает прямой бой всему этому подкрадыванию."""""""
"""Story Instance: Confessor's End<br><br>""""For those who prefer to do it real quiet-like.""""""","«Сюжетный эпизод: Конец исповедника<br><br>»»Для тех, кто предпочитает делать это очень тихо»»»."
"""Story Instance: Heart of the Volcano<br><br>""""A Scan a Day...""""""",«Сюжетный пример: Сердце вулкана<br><br>»»Сканирование в день...»»»
"""Story Instance: Heart of the Volcano<br><br>""""Leaving stray Elder Dragon energy around probably won't cause any problems...but better safe than sorry.""""""","""Сюжетный пример: Сердце вулкана<br><br>""""Оставление беспризорной энергии Старшего Дракона, вероятно, не вызовет никаких проблем... но лучше перестраховаться, чем потом сожалеть."""""""
"""Story Instance: Heart of the Volcano<br><br>""""Like a moth to the flame.""""""",«Сюжетный пример: Сердце вулкана<br><br>»»Как мотылек на пламя»»».
"""Story Instance: Pointed Parley<br><br>It's like herding cats, but the cats carry flamesaws.""","«Сюжетный пример: остроконечные переговоры<br><br>Это как пасти кошек, только кошки носят огненные пилы»."
"""Story Instance: Regrouping with the Queen<br><br>""""You can't play in here! This is the throne room!""""""",«Сюжетный пример: Перегруппировка с королевой<br><br>»»Здесь нельзя играть! Это тронный зал!»»»
"""Story Instance: Shining Blade Secrets<br><br>""""Get away! Get away!""""""",«Сюжетный пример: Тайны сияющего клинка<br><br>»»Уйди! Уйди!»»»
"""Story Instance: Shining Blade Secrets<br><br>""""I will slit your traitorous throat! To arms!""""<br>—Exemplar Kerida""",«Сюжетный пример: Тайны сияющего клинка<br><br>»»Я перережу твоему предательскому горлу! К оружию!»»<br>—Образец Керида»
"""Story Instance: Shining Blade Secrets<br><br>""""Just a little longer...""""""",«Сюжетный пример: Тайны сияющего клинка<br><br>»»Ещё немного...»»»
"""Story Instance: Shining Blade Secrets<br><br>""""Self-confidence in spades.""""""",«Сюжетный пример: Тайны сияющего клинка<br><br>»»Уверенность в себе в избытке»»».
"""Story Instance: Shining Blade Secrets<br><br>""""You can have it both ways.""""""",«Сюжетный пример: Тайны сияющего клинка<br><br>»»Можно использовать обе стороны»»».
"""Story Instance: Taimi's Pet Project<br><br>""""AAAARRRRRGGHHH!""""""","""История: Любимый проект Тайми<br><br>""""AAAARRRRRGGHHH!"""""""
"""Story Instance: Taimi's Pet Project<br><br>""""Save the research!""""""",«Сюжетный пример: любимый проект Тайми<br><br>»«Спасите исследование!»»»
"""Story Instance: Taimi's Pet Project<br><br>It burns, burns, burns...""","«Сюжетный пример: Любимый проект Тайми<br><br>Он горит, горит, горит...»"
"""Story Instance: The Last Chance<br><br>""""Bob and weave.""""""",«Сюжетный случай: Последний шанс<br><br>»«Боб и плетение»»».
"""Story Instance: The Last Chance<br><br>""""One foot in front of the other...""""""",«Сюжетный случай: Последний шанс<br><br>»»Одна нога перед другой...»»»
"""Story Instance: The Last Chance<br><br>""""The only mercy left for you is a quick death.""""""","«Сюжетный пример: Последний шанс<br><br>»»Единственное милосердие, которое для тебя осталось, — это быстрая смерть»»»."
"""Story Unlock[s]: """"A Crack in the Ice""""""",«Сюжетная разблокировка: «Трещина во льду»»»
"""Story Unlock[s]: """"Flashpoint""""""",«Разблокировка истории: «»Flashpoint»»»
"""Story Unlock[s]: """"Out of the Shadows""""""",«Разблокировка истории: «Из тени»»»
"""Story Unlock[s]: """"Rising Flames""""""",«Сюжетная разблокировка: «Восходящее пламя»»»
"""Stow that gutless whine, matey. We're pirates! We don't have to fight fair!""","«Прикрой это бессердечное нытье, приятель. Мы пираты! Нам не обязательно сражаться честно!»"
"""Straighten up and call me """"sir,"""" or you'll find yourself transferred to the Blackhold Mines.""","«Выпрямитесь и назовите меня «сэр», иначе вас переведут в шахты Блэкхолда»."
"""Strain with all of your might, that you may bear the weight of the sky.""","«Напрягитесь изо всех сил, чтобы выдержать тяжесть неба»."
"""Straits of Devastation, Malchor's Leap, and Cursed Shore""","«Пролив Опустошения, Прыжок Малкора и Проклятый берег»"
"""Strange thing to say, since you killed everyone to get here. Admit it, you're proficient at pain.""","«Странная вещь, ведь ты убил всех, чтобы попасть сюда. Признайся, ты умеешь чувствовать боль»."
"""Strange, I expected more resistance. Something's wrong...""","«Странно, я ожидал большего сопротивления. Что-то не так…»"
"""Strange, potentially hazardous energies seem to be leaking from this fissure.""","«Кажется, из этой трещины утекают странные, потенциально опасные энергии»."
"""Strange, volatile energy is beginning to build up within Kralkatorrik.""","«В Кралькаторрике начинает накапливаться странная, нестабильная энергия»."
"""Strange. Well, good luck with that.""","«Странно. Что ж, удачи с этим»."
"""Stranger among Lands: Worms, wallowing spineless in the filth they create for themselves.""","«Незнакомец среди земель: черви, бесхребетные, барахтающиеся в грязи, которую они сами себе создают»."
"""Strategic Location 9: Behind a tree high on a plateau in the southeast, facing the lighthouse.""","«Стратегическое место 9: За деревом высоко на плато на юго-востоке, лицом к маяку»."
"""Strike all nearby foes, then release a burst of mist energy that deals a second strike. The second strike deals bonus damage if it hits only one enemy.""","«Ударьте всех ближайших противников, а затем выпустите заряд энергии тумана, который нанесет второй удар. Второй удар нанесет дополнительный урон, если он поразит только одного врага»."
"""Strike an enemy and draw water from them, causing them to deliver a healing burst to your allies.""","«Ударьте врага и вылейте из него воду, заставив его исцелить ваших союзников»."
"""Strike at foes in front of you with your shadow magic, inflicting conditions. Nearby allies and your tethered ally gain health for each enemy struck.""","«Ударьте врагов перед вами своей теневой магией, накладывая состояния. Ближайшие союзники и ваш привязанный союзник восстанавливают здоровье за ??каждого пораженного врага»."
"""Strike damage dealt to your marked target is increased, and strike damage taken from your marked target is reduced.""","«Урон от удара, наносимый отмеченной цели, увеличивается, а урон от удара, получаемый от отмеченной цели, уменьшается»."
"""Strike deeply into your foe, inflicting multiple conditions.""","«Нанесите глубокий удар по противнику, наложив на него множество состояний»."
"""Strike enemies around you, inflicting bleeding and gaining Kalla's Fervor. Gain additional fervor stacks for each foe you hit.""","«Ударьте врагов вокруг себя, вызывая кровотечение и получая пыл Каллы. Получайте дополнительные заряды пыла за каждого пораженного врага»."
