english,translate
"This has been fun, but I think I'll be teleporting to safety now. Ha! (upon defeat)","Это было весело, но думаю, пора телепортироваться в безопасное место. Ха! (после поражения)"
"This has been productive. We knew the amulets were dangerous, but now we know how dangerous...and we're much closer to discovering a method of destroying them for good.","Это было продуктивно. Мы знали, что амулеты опасны, но теперь мы знаем, насколько... и мы гораздо ближе к тому, чтобы найти способ уничтожить их навсегда."
"This has gone far enough, Teyo. We're taking you down.","С нас хватит, Teyo. Мы тебя уберем."
This has gone on long enough.,Это затянулось достаточно надолго.
"This has gone on long enough. Countess Anise, shut down the watchknight.","Это зашло слишком далеко. Графиня Anise, отключите стража-рыцаря."
"This has got to be the worst scrap you've ever been in, right, Rox?",
This has got to stop. How's a person supposed to run a business under these conditions?,Это должно прекратиться. Как человеку вести бизнес в таких условиях?
"This has not yet ended, mortals.","Это еще не конец, смертные."
This has something to do with a capacitor.,Это как-то связано с конденсатором.
This has to be it.,Это должно быть оно.
This has to stop. We can't let an artifact that powerful fall into their hands. Who knows what they'd do with it.,"Этому нужно положить конец. Мы не можем позволить такому мощному артефакту попасть к ним в руки. Кто знает, что они с ним сделают."
This has to work. This technology could help hundreds. Maybe more. But I have to test it first.,"Это должно сработать. Эта технология может помочь сотням. Может, и больше. Но сначала я должен ее протестировать."
"This headstone stands in memory of Kilroy StoneskinStonekin, who defeated Gulnar Irontoe in battle. A master brawler, his deeds will not be forgotten. Another line of runes is below.",
This heap of splintered wood is all that remains of a few storage crates.,
"This heat is unbearable. I joined the Pact to fight dragons and their minions, not to be slow-cooked to perfection.","Эта жара невыносима. Я вступил в Пакт, чтобы сражаться с драконами и их приспешниками, а не чтобы медленно зажариться до готовности."
"This heavy apparatus is made of thick, solid metal. It appears to be some sort of cannon.","Этот тяжелый аппарат сделан из толстого, прочного металла. Похоже на какую-то пушку."
This helmet lies abandoned.,
This here is Vallus's cub. Seems Tribune Brimstone thinks he needs to keep an eye on us. Better muzzle yourselves unless you want to end up in a report.,"Это детеныш Vallus. Похоже, трибун Rytlock Brimstone считает, что ему нужно присматривать за нами. Лучше придержите языки, если не хотите попасть в отчет."
This hits the spot! I owe you one!,
This hoarding cat mews hungrily.,
This hole is skritt made. It looks just wide enough to fit through.,
This hole is skritt made. It looks just wide enough to squeeze through.,"Эта нора вырыта skritt. Похоже, она достаточно широка, чтобы протиснуться."
This hole was dug by a skritt.,
This hulking plant monster is made out of light but has a heart of pure darkness. Look out for the Vinetooth!,
